id,source_pattern,target_pattern,slots,scene,priority,template_type,example_source,example_target,notes,review_status,provenance
TPL-0560,现在你听不懂{np:NP}。,而家你聽唔明{np}。,NP,general,82,cannot_hear_understand,现在你听不懂这个文件。,而家你聽唔明呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0561,我们听不懂{np:NP}。,我哋聽唔明{np}。,NP,general,82,cannot_hear_understand,我们听不懂这个文件。,我哋聽唔明呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0562,今天我们听不懂{np:NP}。,今日我哋聽唔明{np}。,NP,general,82,cannot_hear_understand,今天我们听不懂这个文件。,今日我哋聽唔明呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0563,明天我们听不懂{np:NP}。,聽日我哋聽唔明{np}。,NP,general,82,cannot_hear_understand,明天我们听不懂这个文件。,聽日我哋聽唔明呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0564,现在我们听不懂{np:NP}。,而家我哋聽唔明{np}。,NP,general,82,cannot_hear_understand,现在我们听不懂这个文件。,而家我哋聽唔明呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0565,{person:PERSON}听不懂{np:NP}。,{person}聽唔明{np}。,"NP,PERSON",general,82,cannot_hear_understand,他听不懂这个文件。,佢聽唔明呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0566,今天{person:PERSON}听不懂{np:NP}。,今日{person}聽唔明{np}。,"NP,PERSON",general,82,cannot_hear_understand,今天他听不懂这个文件。,今日佢聽唔明呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0567,明天{person:PERSON}听不懂{np:NP}。,聽日{person}聽唔明{np}。,"NP,PERSON",general,82,cannot_hear_understand,明天他听不懂这个文件。,聽日佢聽唔明呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0568,现在{person:PERSON}听不懂{np:NP}。,而家{person}聽唔明{np}。,"NP,PERSON",general,82,cannot_hear_understand,现在他听不懂这个文件。,而家佢聽唔明呢份文件。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0569,我忘了{vp:VP}。,我唔記得{vp}。,VP,general,82,forgot,我忘了去机场。,我唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0570,今天我忘了{vp:VP}。,今日我唔記得{vp}。,VP,general,82,forgot,今天我忘了去机场。,今日我唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0571,明天我忘了{vp:VP}。,聽日我唔記得{vp}。,VP,general,82,forgot,明天我忘了去机场。,聽日我唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0572,现在我忘了{vp:VP}。,而家我唔記得{vp}。,VP,general,82,forgot,现在我忘了去机场。,而家我唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0573,你忘了{vp:VP}。,你唔記得{vp}。,VP,general,82,forgot,你忘了去机场。,你唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0574,今天你忘了{vp:VP}。,今日你唔記得{vp}。,VP,general,82,forgot,今天你忘了去机场。,今日你唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0575,明天你忘了{vp:VP}。,聽日你唔記得{vp}。,VP,general,82,forgot,明天你忘了去机场。,聽日你唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0576,现在你忘了{vp:VP}。,而家你唔記得{vp}。,VP,general,82,forgot,现在你忘了去机场。,而家你唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0577,我们忘了{vp:VP}。,我哋唔記得{vp}。,VP,general,82,forgot,我们忘了去机场。,我哋唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0578,今天我们忘了{vp:VP}。,今日我哋唔記得{vp}。,VP,general,82,forgot,今天我们忘了去机场。,今日我哋唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0579,明天我们忘了{vp:VP}。,聽日我哋唔記得{vp}。,VP,general,82,forgot,明天我们忘了去机场。,聽日我哋唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0580,现在我们忘了{vp:VP}。,而家我哋唔記得{vp}。,VP,general,82,forgot,现在我们忘了去机场。,而家我哋唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0581,{person:PERSON}忘了{vp:VP}。,{person}唔記得{vp}。,"VP,PERSON",general,82,forgot,他忘了去机场。,佢唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0582,今天{person:PERSON}忘了{vp:VP}。,今日{person}唔記得{vp}。,"VP,PERSON",general,82,forgot,今天他忘了去机场。,今日佢唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0583,明天{person:PERSON}忘了{vp:VP}。,聽日{person}唔記得{vp}。,"VP,PERSON",general,82,forgot,明天他忘了去机场。,聽日佢唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0584,现在{person:PERSON}忘了{vp:VP}。,而家{person}唔記得{vp}。,"VP,PERSON",general,82,forgot,现在他忘了去机场。,而家佢唔記得去機場。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0585,我记得{vp:VP}吗？,我記唔記得{vp}呀？,VP,general,82,remember_question,我记得去机场吗？,我記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0586,今天我记得{vp:VP}吗？,今日我記唔記得{vp}呀？,VP,general,82,remember_question,今天我记得去机场吗？,今日我記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0587,明天我记得{vp:VP}吗？,聽日我記唔記得{vp}呀？,VP,general,82,remember_question,明天我记得去机场吗？,聽日我記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0588,现在我记得{vp:VP}吗？,而家我記唔記得{vp}呀？,VP,general,82,remember_question,现在我记得去机场吗？,而家我記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0589,等一下我记得{vp:VP}吗？,等陣我記唔記得{vp}呀？,VP,general,82,remember_question,等一下我记得去机场吗？,等陣我記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0590,下次我记得{vp:VP}吗？,下次我記唔記得{vp}呀？,VP,general,82,remember_question,下次我记得去机场吗？,下次我記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0591,你记得{vp:VP}吗？,你記唔記得{vp}呀？,VP,general,82,remember_question,你记得去机场吗？,你記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0592,今天你记得{vp:VP}吗？,今日你記唔記得{vp}呀？,VP,general,82,remember_question,今天你记得去机场吗？,今日你記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0593,明天你记得{vp:VP}吗？,聽日你記唔記得{vp}呀？,VP,general,82,remember_question,明天你记得去机场吗？,聽日你記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0594,现在你记得{vp:VP}吗？,而家你記唔記得{vp}呀？,VP,general,82,remember_question,现在你记得去机场吗？,而家你記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0595,等一下你记得{vp:VP}吗？,等陣你記唔記得{vp}呀？,VP,general,82,remember_question,等一下你记得去机场吗？,等陣你記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0596,下次你记得{vp:VP}吗？,下次你記唔記得{vp}呀？,VP,general,82,remember_question,下次你记得去机场吗？,下次你記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0597,我们记得{vp:VP}吗？,我哋記唔記得{vp}呀？,VP,general,82,remember_question,我们记得去机场吗？,我哋記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0598,今天我们记得{vp:VP}吗？,今日我哋記唔記得{vp}呀？,VP,general,82,remember_question,今天我们记得去机场吗？,今日我哋記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0599,明天我们记得{vp:VP}吗？,聽日我哋記唔記得{vp}呀？,VP,general,82,remember_question,明天我们记得去机场吗？,聽日我哋記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0600,现在我们记得{vp:VP}吗？,而家我哋記唔記得{vp}呀？,VP,general,82,remember_question,现在我们记得去机场吗？,而家我哋記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0601,等一下我们记得{vp:VP}吗？,等陣我哋記唔記得{vp}呀？,VP,general,82,remember_question,等一下我们记得去机场吗？,等陣我哋記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0602,下次我们记得{vp:VP}吗？,下次我哋記唔記得{vp}呀？,VP,general,82,remember_question,下次我们记得去机场吗？,下次我哋記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0603,{person:PERSON}记得{vp:VP}吗？,{person}記唔記得{vp}呀？,"VP,PERSON",general,82,remember_question,他记得去机场吗？,佢記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0604,今天{person:PERSON}记得{vp:VP}吗？,今日{person}記唔記得{vp}呀？,"VP,PERSON",general,82,remember_question,今天他记得去机场吗？,今日佢記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0605,明天{person:PERSON}记得{vp:VP}吗？,聽日{person}記唔記得{vp}呀？,"VP,PERSON",general,82,remember_question,明天他记得去机场吗？,聽日佢記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0606,现在{person:PERSON}记得{vp:VP}吗？,而家{person}記唔記得{vp}呀？,"VP,PERSON",general,82,remember_question,现在他记得去机场吗？,而家佢記唔記得去機場呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
