dataset,id,source,source_traditional,target,reason,review_status,provenance
lexicon,LEX-1239,迷惑,迷惑,迷惑,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1240,隔离,隔離,隔離,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1242,基金,基金,基金,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1243,镀金,鍍金,鍍金,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1244,历程,歷程,歷程,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1245,复活,復活,復活,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1247,日历,日曆,日曆,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1248,伤风,傷風,傷風,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1249,敏捷,敏捷,敏捷,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1251,鲜艳,鮮豔,鮮豔,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1252,外孙,外孫,外孫,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1253,外观,外觀,外觀,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1254,爽快,爽快,爽快,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1255,费用,費用,費用,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1256,野外,野外,野外,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1257,检讨,檢討,檢討,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1258,空洞,空洞,空洞,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1259,兴办,興辦,興辦,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1262,玩笑,玩笑,玩笑,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1263,补习,補習,補習,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1264,高贵,高貴,高貴,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1265,办法,辦法,辦法,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1266,噪音,噪音,噪音,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1267,崇高,崇高,崇高,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1268,玩弄,玩弄,玩弄,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1269,粮食,糧食,糧食,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1270,舒展,舒展,舒展,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1271,舒适,舒適,舒適,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1272,萧条,蕭條,蕭條,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1273,食堂,食堂,食堂,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1274,高尚,高尚,高尚,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1275,高层,高層,高層,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1276,伤害,傷害,傷害,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1277,叫唤,叫喚,叫喚,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1278,常用,常用,常用,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1279,忍受,忍受,忍受,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1280,承受,承受,承受,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1281,第九,第九,第九,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1282,顾及,顧及,顧及,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1283,专用,專用,專用,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1285,往日,往日,往日,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1286,征用,徵用,徵用,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1287,标记,標記,標記,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1288,用途,用途,用途,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1289,严寒,嚴寒,嚴寒,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1290,严禁,嚴禁,嚴禁,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1291,信仰,信仰,信仰,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1292,六号,六號,六號,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1293,句号,句號,句號,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1294,名牌,名牌,名牌,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1295,威信,威信,威信,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1296,星座,星座,星座,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1297,母狗,母狗,母狗,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1298,编号,編號,編號,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1299,两千,兩千,兩千,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1300,加仑,加侖,加侖,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1301,四千,四千,四千,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1302,四年,四年,四年,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1303,盲目,盲目,盲目,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1304,瞩目,矚目,矚目,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1305,第七,第七,第七,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1306,第四,第四,第四,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1307,节目,節目,節目,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1308,图形,圖形,圖形,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1309,图章,圖章,圖章,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1310,图谋,圖謀,圖謀,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1312,日光,日光,日光,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1313,昔日,昔日,昔日,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1314,暗示,暗示,暗示,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1316,演唱,演唱,演唱,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1317,演绎,演繹,演繹,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1318,演讲,演講,演講,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1319,示威,示威,示威,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1320,礼拜,禮拜,禮拜,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1321,角度,角度,角度,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1322,量度,量度,量度,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1323,限度,限度,限度,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1324,马虎,馬虎,馬虎,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1325,儿歌,兒歌,兒歌,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1326,入侵,入侵,入侵,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1327,初期,初期,初期,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1328,幼儿,幼兒,幼兒,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1329,星球,星球,星球,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1330,期刊,期刊,期刊,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1331,期待,期待,期待,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1332,芝麻,芝麻,芝麻,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1333,清醒,清醒,清醒,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1334,自负,自負,自負,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1335,五百,五百,五百,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1336,饮茶,飲茶,飲茶,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1337,唤醒,喚醒,喚醒,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1338,围绕,圍繞,圍繞,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1339,境界,境界,境界,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1341,范围,範圍,範圍,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1342,阳光,陽光,陽光,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1343,雪白,雪白,雪白,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1344,专长,專長,專長,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1345,仔细,仔細,仔細,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1346,凄凉,淒涼,淒涼,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1347,增长,增長,增長,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1349,感慨,感慨,感慨,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1350,短暂,短暫,短暫,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1351,缩短,縮短,縮短,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1352,荒凉,荒涼,荒涼,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1353,衬托,襯托,襯托,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1354,长江,長江,長江,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1355,写真,寫真,寫真,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1356,云梯,雲梯,雲梯,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1357,担任,擔任,擔任,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1358,检举,檢舉,檢舉,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1359,检验,檢驗,檢驗,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1360,深刻,深刻,深刻,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1361,深造,深造,深造,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1362,热气,熱氣,熱氣,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1363,跟踪,跟蹤,跟蹤,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1364,主任,主任,主任,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1365,参与,參與,參與,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1366,品尝,品嚐,品嚐,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1367,审判,審判,審判,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1368,审美,審美,審美,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1369,招牌,招牌,招牌,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1371,流血,流血,流血,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1372,社论,社論,社論,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1373,腐乳,腐乳,腐乳,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1374,腐烂,腐爛,腐爛,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1375,腐蚀,腐蝕,腐蝕,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1376,舆论,輿論,輿論,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1377,苦瓜,苦瓜,苦瓜,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1378,菩萨,菩薩,菩薩,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1379,虚假,虛假,虛假,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1380,言论,言論,言論,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1382,享福,享福,享福,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1383,传奇,傳奇,傳奇,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1384,传授,傳授,傳授,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1385,传播,傳播,傳播,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1386,传统,傳統,傳統,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1387,传递,傳遞,傳遞,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1388,判决,判決,判決,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
